gc,kind,pause_us,suspend_us,fixctx_us,roots_us,freach_us,handles_us,dep_us,after_us,weak_us,cards_us,card_regions,sweep_us,zero_us,zero_mb,marked_n,marked_mb,live_mb,committed_mb,win_n,win_ms,wait_ms,carve_ms,wzero_ms,blk_n,span_n,hole_n,clean_n,pause_a_us,window_us,pause_b_us,window_marked_n,bsusp_us,rescan_us,drain2_us,predrain_us,predrain_cards,predrain_passes,csweep_us,trim_us,pool_mb,bfresh_n,breo_n,bold_n,holes_mb,tail_mb,cls_n,clsfree_mb,spanreg_n,budget_mb,reason,cold_n,fitdisc_n,disc_mb,req_mb
0,young,9141,47,11,6452,0,332,1,0,1175,5,0,945,0,0.0,168568,16.9,16.9,108.0,480,0.9,0.1,0.7,0.0,73,0,12,479,0,0,0,0,0,0,0,0,0,0,0,0,10.0,0,0,37,10.4,14.2,12,20.2,0,64.0,,67,0,0.2,0.4
1,young,5438,30,7,2936,0,8,1,0,78,1431,37,884,3310,19.9,32876,5.3,22.2,150.0,980,4.9,0.1,1.2,3.3,132,0,101,804,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,62,51.4,15.6,12,16.7,0,128.0,,96,0,0.2,0.4
2,young,6896,33,8,4013,0,13,1,0,86,1612,62,1051,4930,72.1,33908,2.5,24.8,226.0,2037,7.4,0.2,2.0,4.8,132,0,529,1469,0,0,0,0,0,0,0,0,0,0,0,0,20.0,0,0,91,103.3,15.5,12,16.7,0,192.0,,128,0,0.3,0.5
3,full-cycle,16481,37,2712,0,0,0,1,1,92,1223,86,116,8545,197.1,167216,17.8,17.8,310.0,3748,11.7,0.3,3.5,7.1,132,0,1516,2572,2749,7929,4402,136995,86,2897,72,0,0,0,1316,0,60.0,2,16,95,183.4,3.7,12,19.7,0,192.0,starved,223,0,0.3,0.7
4,young,4735,34,8,2026,0,9,1,0,43,1709,110,839,21833,451.3,36010,5.8,23.5,310.0,7439,21.2,0.4,4.5,14.9,195,0,5182,4575,0,0,0,0,0,0,0,0,0,0,0,0,60.0,0,0,113,161.8,3.7,12,16.0,0,192.0,,226,0,0.5,1.0
5,young,5521,22,6,2910,0,9,1,0,42,1634,113,834,25605,610.3,39153,2.9,26.4,310.0,9114,24.8,0.5,6.1,16.2,195,0,6586,5826,0,0,0,0,0,0,0,0,0,0,0,0,14.0,0,0,136,188.4,15.4,12,16.0,0,320.0,,261,0,0.6,1.2
6,young,5976,106,8,3141,0,13,1,0,51,1599,136,993,30909,797.6,38536,3.1,29.6,428.0,11761,28.6,0.6,7.7,17.8,201,0,8145,7934,0,0,0,0,0,0,0,0,0,0,0,0,48.0,0,0,178,270.2,11.0,12,15.6,0,320.0,,300,0,0.7,1.5
7,young,6318,33,10,3650,0,13,1,0,50,1376,178,1121,40696,1112.3,38151,4.1,33.7,440.0,14387,32.5,0.7,8.9,19.6,227,0,10358,10017,0,0,0,0,0,0,0,0,0,0,0,0,8.0,0,0,204,310.5,16.1,12,14.1,0,320.0,,350,0,0.8,1.7
8,young,6693,38,7,3240,0,18,1,0,70,1809,204,1444,61244,1426.9,37669,2.8,36.4,448.0,17060,36.4,0.8,10.0,21.8,227,0,12909,12167,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,212,321.9,14.4,12,14.1,0,320.0,,388,0,0.9,2.0
9,young,6717,56,7,3220,0,17,2,0,67,1541,212,1621,70841,1748.8,31529,2.3,38.7,456.0,19737,39.7,0.9,11.0,23.2,227,0,15540,14438,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,216,322.2,15.6,12,14.1,0,320.0,,428,0,1.0,2.2
10,young,7467,80,10,4499,0,12,1,0,55,1359,216,1351,79754,2068.6,28752,2.1,40.8,464.0,22389,42.6,1.0,12.0,24.3,227,0,18182,16743,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,220,323.3,16.5,12,14.1,0,320.0,,474,0,1.1,2.5
11,young,4797,66,8,1940,0,12,1,0,53,1425,220,1199,95154,2390.2,31758,2.4,43.2,470.0,25078,46.1,1.1,12.9,25.9,227,0,20845,19008,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,223,324.8,15.7,12,14.1,0,320.0,,516,0,1.3,2.7
12,young,5281,26,9,1680,0,12,1,0,55,1774,223,1668,103474,2713.0,37343,2.8,46.0,474.0,27775,49.7,1.2,14.0,27.6,227,0,23531,21181,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,225,324.6,13.9,12,14.1,0,320.0,,561,0,1.4,3.0
13,young,5974,28,11,2576,0,13,2,1,52,1649,225,1510,115814,3036.4,39022,2.9,48.8,480.0,30506,53.7,1.3,15.1,29.6,227,0,26226,23479,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,228,325.1,13.1,12,14.1,0,320.0,,600,0,1.5,3.3
14,young,6811,142,8,3281,0,14,2,0,54,1607,228,1601,127742,3358.8,37715,2.8,51.6,488.0,33230,58.1,1.3,16.4,31.8,227,0,28917,25545,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,232,325.0,14.5,12,14.1,0,320.0,,642,0,1.6,3.5
15,young,6033,122,10,2585,0,15,2,1,67,1551,232,1610,136238,3681.0,30392,2.2,53.8,492.0,35973,62.0,1.4,17.4,34.0,227,0,31617,27622,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,234,326.7,11.2,12,14.1,0,320.0,,683,0,1.7,3.8
16,young,5092,32,7,1688,0,12,1,1,50,1306,234,1905,145038,4005.6,28411,2.2,55.9,502.0,38732,66.3,1.5,18.6,36.0,227,0,34333,29923,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,239,326.9,15.1,12,14.1,0,320.0,,715,0,1.9,4.0
17,full-cycle,13143,27,1759,0,0,0,2,0,61,1452,112,96,153432,4332.9,161296,19.1,19.1,514.0,41585,70.1,1.6,19.7,37.8,227,0,37148,32220,1787,6522,3259,132554,26,1611,69,0,0,0,1496,0,174.0,4,13,141,273.2,7.5,12,17.7,0,320.0,starved,804,0,2.0,4.3
18,young,6209,31,8,2955,0,14,2,0,53,1825,154,1209,168537,4683.4,38659,5.7,24.8,514.0,46590,77.5,1.8,21.2,42.8,284,0,41840,35649,0,0,0,0,0,0,0,0,0,0,0,0,138.0,0,0,176,278.5,13.4,12,14.3,0,320.0,,818,0,2.2,4.8
19,young,4666,33,8,1971,0,18,2,0,61,1678,176,825,177063,5001.2,34647,2.8,27.6,514.0,49249,80.5,1.9,22.2,44.0,290,0,44110,37902,0,0,0,0,0,0,0,0,0,0,0,0,96.0,0,0,197,317.1,11.1,12,13.9,0,320.0,,853,0,2.3,5.1
20,young,5216,28,8,2130,0,14,1,1,58,1780,197,1111,185792,5361.4,34856,2.8,30.4,514.0,51907,84.0,1.9,23.3,45.7,294,0,46687,39985,0,0,0,0,0,0,0,0,0,0,0,0,84.0,0,0,203,322.8,11.9,12,13.7,0,320.0,,889,0,2.5,5.3
21,young,4891,31,7,1106,0,22,2,0,72,1982,203,1547,194136,5695.8,38154,2.8,33.2,514.0,54580,87.3,2.1,24.3,47.2,294,0,49324,42182,0,0,0,0,0,0,0,0,0,0,0,0,74.0,0,0,208,323.4,15.2,12,13.7,0,320.0,,926,0,2.6,5.6
22,young,4005,93,8,1445,0,13,1,0,50,1378,208,892,201998,6027.9,31099,2.5,35.7,514.0,57257,90.1,2.2,25.3,48.3,300,0,51975,44557,0,0,0,0,0,0,0,0,0,0,0,0,70.0,0,0,210,322.6,13.1,12,13.3,0,320.0,,968,0,2.7,5.9
23,young,4058,157,8,1131,0,12,2,1,53,1381,210,1235,212487,6352.2,25856,2.0,37.7,514.0,59943,94.3,2.3,26.3,50.8,300,0,54612,46852,0,0,0,0,0,0,0,0,0,0,0,0,60.0,0,0,215,326.1,14.9,12,13.3,0,512.0,,1003,0,2.8,6.1
24,full-cycle,12031,22,1644,0,0,0,2,0,67,1155,132,104,220433,6689.1,156427,18.3,18.3,662.0,64303,100.0,2.7,29.0,52.4,329,0,57388,50787,1667,6032,2901,131701,27,1542,67,0,0,0,1337,0,238.0,4,16,178,351.0,7.4,14,21.0,0,512.0,starved,1105,0,3.0,6.6
25,young,6383,678,9,2681,0,16,2,0,54,1783,194,1074,237014,7194.2,37796,5.8,24.0,662.0,70931,112.6,3.0,31.4,61.3,367,0,62793,55112,0,0,0,0,0,0,0,0,0,0,0,0,158.0,0,0,238,401.3,15.4,14,18.7,0,512.0,,1117,0,3.3,7.3
26,full-cycle,14172,29,1734,0,0,0,2,0,69,1922,129,87,256358,7733.9,167421,18.9,18.9,662.0,75282,119.3,3.2,33.2,64.9,401,0,66171,58361,1762,7327,2586,127902,15,456,97,0,0,0,2374,0,214.0,3,15,190,370.1,5.6,16,25.3,0,512.0,starved,1215,0,3.5,7.7
27,young,3558,20,7,701,0,20,2,1,68,1614,205,1035,269315,8237.5,33950,6.1,25.0,662.0,82029,128.0,3.5,35.4,69.7,455,0,71869,63510,0,0,0,0,0,0,0,0,0,0,0,0,146.0,0,0,242,410.6,11.7,16,22.1,0,512.0,,1227,0,3.9,8.4
28,full-cycle,12108,20,1735,0,0,0,2,0,60,1340,119,72,281843,8772.7,163158,19.0,19.0,662.0,86353,134.1,3.9,37.2,72.5,496,0,75306,66963,1755,6200,2679,136423,15,1178,67,0,0,0,1429,0,178.0,7,15,202,396.2,13.1,18,29.0,0,512.0,starved,1324,0,4.1,8.8
29,young,6688,27,8,2730,0,36,1,0,56,2799,217,956,294074,9277.9,66308,9.3,28.3,662.0,92949,141.1,4.1,39.3,76.1,558,0,81074,72190,0,0,0,0,0,0,0,0,0,0,0,0,116.0,0,0,255,422.4,11.0,18,25.1,0,512.0,,1342,0,4.4,9.5
30,young,4700,112,9,1461,0,22,1,1,82,1682,254,1276,308594,9798.0,37929,2.8,31.1,662.0,97200,146.5,4.3,40.8,78.7,558,0,84533,75575,0,0,0,0,0,0,0,0,0,0,0,1,50.0,0,0,288,481.6,11.9,18,25.1,0,512.0,,1375,0,4.6,10.0
31,young,4778,24,8,1802,0,21,1,0,78,1563,288,1186,321110,10338.4,36740,3.0,34.1,662.0,101451,151.3,4.5,42.6,80.6,564,0,88471,79188,0,0,0,0,0,0,0,0,0,0,0,0,10.0,0,0,308,515.3,12.7,18,24.8,0,512.0,,1416,0,4.8,10.4
32,young,4047,20,7,1179,0,24,2,0,65,1652,307,999,332467,10854.4,35987,2.6,36.7,666.0,105730,156.1,4.6,44.4,82.6,564,0,92692,82916,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,315,517.9,17.5,18,24.8,0,512.0,,1452,0,5.0,10.8
33,young,4727,20,9,1584,0,14,1,1,62,1531,314,1456,347799,11372.3,35987,2.9,39.7,672.0,109996,160.6,4.7,46.2,84.0,570,0,96917,86774,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,318,519.2,16.2,18,24.4,0,512.0,,1495,0,5.2,11.3
34,young,4871,44,7,1370,0,24,2,1,86,1847,318,1412,369456,11890.4,37362,2.8,42.4,680.0,114279,164.9,4.9,47.7,85.4,570,0,101162,90699,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,322,520.1,17.4,18,24.4,0,512.0,,1527,0,5.4,11.7
35,young,5034,23,9,1191,0,16,1,0,74,1880,321,1762,389256,12409.5,38058,2.8,45.2,686.0,118570,170.0,5.1,50.0,87.2,570,0,105424,94532,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,324,520.4,15.1,18,24.4,0,512.0,,1572,0,5.6,12.1
36,young,5291,370,8,1357,0,21,2,0,91,1884,324,1472,402936,12929.6,32268,2.3,47.6,690.0,122868,175.2,5.2,51.8,89.2,570,0,109691,98352,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,327,521.5,14.0,18,24.4,0,512.0,,1615,0,5.8,12.6
37,young,4716,35,7,1504,0,25,2,0,85,1554,326,1436,415991,13448.7,29838,2.3,49.9,700.0,127158,179.7,5.4,53.4,90.8,571,0,113964,102300,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,332,523.1,17.5,18,24.3,0,512.0,,1659,0,6.0,13.0
38,young,3993,24,9,322,0,34,1,0,73,1944,332,1540,428008,13969.7,38329,2.8,52.7,708.0,131463,184.6,5.6,55.0,92.8,571,0,118255,106030,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,336,522.8,20.0,18,24.3,0,512.0,,1693,0,6.2,13.5
39,young,6021,22,8,2027,0,24,2,0,87,2177,336,1598,440435,14490.1,39367,3.1,55.8,712.0,135773,189.8,5.8,56.8,94.7,575,0,122557,109883,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,338,521.9,18.1,18,24.1,0,512.0,,1737,0,6.4,13.9
40,young,5539,20,7,1261,0,27,2,0,82,2136,337,1943,453099,15009.4,38790,2.9,58.6,718.0,140114,195.0,5.9,58.6,97.0,575,0,126848,113623,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,341,523.8,16.4,18,24.1,0,512.0,,1769,0,6.6,14.3
41,young,4862,22,8,1316,0,15,2,0,65,1787,341,1590,469116,15530.5,39063,2.9,61.5,722.0,144449,199.9,6.1,60.3,99.0,575,0,131158,117396,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,343,524.7,13.7,18,24.1,0,512.0,,1810,0,6.8,14.8
42,young,7020,25,8,2686,0,28,2,0,69,2058,342,2082,483364,16053.3,35656,2.6,64.1,734.0,148800,204.0,6.2,62.1,100.1,575,0,135488,121456,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,349,525.0,19.6,18,24.1,0,512.1,,1847,0,7.0,15.2
43,young,5342,49,9,1167,0,30,2,0,90,1698,348,2196,498439,16573.9,32611,2.5,66.6,738.0,153136,209.7,6.3,64.5,102.1,577,0,139808,125259,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,351,525.4,17.1,18,24.0,0,514.6,,1895,0,7.2,15.7
44,young,5393,43,22,1524,0,35,2,0,97,1487,350,2087,516942,17096.8,31978,2.3,68.9,744.0,157534,214.7,6.5,66.6,103.8,577,0,144156,129214,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,353,528.2,13.5,18,24.0,0,516.9,,1937,0,7.4,16.1
45,young,5281,24,8,1507,0,20,2,0,68,1520,353,2069,542678,17623.3,32380,2.4,71.4,758.0,161965,219.6,6.8,68.5,105.4,577,0,148521,133264,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,361,532.4,18.4,18,24.0,0,519.4,,1969,0,7.6,16.6
46,young,6572,29,8,1550,0,17,1,1,68,2231,361,2577,555905,18152.9,34508,2.5,73.9,764.0,166411,224.1,6.9,70.2,106.8,577,0,152940,137306,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,364,534.0,16.1,18,24.0,0,521.9,,2012,0,7.8,17.0
47,young,4669,24,11,320,0,16,2,0,79,1778,363,2381,572276,18682.1,34724,2.6,76.4,778.0,170897,229.6,7.1,71.9,109.1,577,0,157371,141224,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,371,537.2,20.6,18,24.0,0,524.4,,2056,0,8.1,17.5
48,young,7359,98,15,2674,0,21,2,0,81,1925,370,2470,585910,19217.1,37571,2.7,79.2,784.0,175417,234.0,7.3,73.6,110.4,577,0,161847,145370,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,374,540.2,17.4,18,24.0,0,527.2,,2098,0,8.3,18.0
49,young,6355,31,9,1551,0,17,1,0,72,2237,372,2354,600295,19754.6,35995,2.7,81.8,794.0,179973,238.7,7.4,75.4,112.0,577,0,166342,149490,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,379,544.3,17.7,18,24.0,0,529.8,,2133,0,8.5,18.4
50,young,5954,21,7,1350,0,23,2,0,90,1868,377,2499,616015,20296.4,37308,2.7,84.6,800.0,184573,243.0,7.6,77.1,113.4,577,0,170887,153708,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,382,546.4,15.2,18,24.0,0,532.6,,2167,0,8.7,18.9
51,full-cycle,10945,22,1583,0,0,0,1,0,145,1783,159,181,630432,20845.5,161819,19.5,19.5,816.0,189323,248.4,7.7,79.0,115.5,598,0,175549,157875,1606,5528,2442,129241,26,401,43,0,0,0,1331,0,276.0,2,16,234,463.4,3.7,18,28.1,0,512.0,promoted,2259,0,8.9,19.4
52,young,5295,18,8,2250,0,32,2,0,59,1946,250,929,652577,21383.3,37769,6.1,25.6,816.0,196598,259.9,8.1,81.3,123.1,645,0,182519,163799,0,0,0,0,0,0,0,0,0,0,0,0,236.0,0,0,272,459.5,10.2,18,25.3,0,512.0,,2275,0,9.3,20.1
53,young,4127,30,8,1155,0,21,2,0,60,1793,272,995,665363,21882.7,37234,3.5,29.1,816.0,200819,264.8,8.3,83.1,124.9,661,0,186261,167567,0,0,0,0,0,0,0,0,0,0,0,0,186.0,0,0,297,501.3,12.7,18,24.4,0,512.0,,2322,0,9.4,20.5
54,young,5016,37,9,2299,0,23,2,0,69,1435,297,1080,678148,22450.4,28916,2.1,31.1,816.0,205066,268.7,8.5,84.7,125.9,661,0,190340,171515,0,0,0,0,0,0,0,0,0,0,0,0,166.0,0,0,307,518.5,10.0,18,24.4,0,512.0,,2359,0,9.6,21.0
55,young,3417,22,9,1505,0,10,1,0,48,757,306,1000,701291,22989.4,16100,1.4,32.5,816.0,209283,273.2,8.6,86.5,127.5,665,0,194560,175397,0,0,0,0,0,0,0,0,0,0,0,0,154.0,0,0,313,520.5,15.7,18,24.1,0,512.0,,2407,0,9.8,21.4
56,young,3444,120,8,1035,0,15,2,0,57,1121,313,1040,715090,23521.3,24134,1.8,34.4,816.0,213545,278.4,8.8,88.3,129.6,665,0,198800,179030,0,0,0,0,0,0,0,0,0,0,0,0,144.0,0,0,318,520.8,20.2,18,24.1,0,512.0,,2448,0,10.0,21.8
57,young,4162,21,9,1352,0,21,2,0,56,1510,317,1133,728173,24050.9,35735,2.6,37.0,816.0,217815,282.2,8.9,89.9,130.6,665,0,203048,183026,0,0,0,0,0,0,0,0,0,0,0,0,142.0,0,0,319,521.3,16.4,18,24.1,0,512.0,,2490,0,10.2,22.3
58,young,5099,20,7,2316,0,26,2,0,61,1546,319,1049,740502,24571.8,36221,2.7,39.7,816.0,222096,286.9,9.0,91.4,132.5,665,0,207303,186707,0,0,0,0,0,0,0,0,0,0,0,0,136.0,0,0,322,522.0,15.9,18,24.1,0,512.0,,2527,0,10.4,22.7
59,young,4743,23,10,1719,0,29,2,0,78,1546,321,1278,754098,25096.0,35912,2.7,42.3,816.0,226367,292.4,9.2,93.5,134.4,665,0,211552,190471,0,0,0,0,0,0,0,0,0,0,0,0,130.0,0,0,325,522.8,15.1,18,24.1,0,512.0,,2569,0,10.6,23.2
60,young,4246,30,8,1403,0,21,2,0,57,1458,324,1204,766476,25621.7,37487,2.7,45.1,816.0,230666,297.2,9.4,95.2,136.4,665,0,215817,194151,0,0,0,0,0,0,0,0,0,0,0,0,124.0,0,0,328,523.7,14.2,18,24.1,0,512.0,,2607,0,10.8,23.6
61,young,3707,22,9,822,0,47,3,1,186,1186,328,1355,781751,26149.8,34811,2.6,47.6,816.0,234974,301.9,9.5,97.1,138.0,665,0,220090,198037,0,0,0,0,0,0,0,0,0,0,0,0,118.0,0,1,330,523.7,13.7,18,24.1,0,512.0,,2643,0,11.0,24.0
62,young,4632,20,8,1074,0,28,2,0,68,1782,330,1604,794367,26678.2,36161,2.7,50.3,816.0,239294,306.0,9.7,98.6,139.4,665,0,224369,201925,0,0,0,0,0,0,0,0,0,0,0,0,110.0,0,0,335,523.9,15.5,18,24.1,0,512.0,,2678,0,11.3,24.5
63,young,4815,128,10,1175,0,23,2,1,74,1607,335,1719,808182,27208.1,39185,2.9,53.2,816.0,243625,310.6,9.8,100.4,141.1,665,0,228663,205780,0,0,0,0,0,0,0,0,0,0,0,0,100.0,0,0,340,523.7,18.6,18,24.1,0,512.0,,2719,0,11.4,24.9
64,young,5338,171,10,1605,0,28,2,0,84,1630,339,1726,822542,27740.0,30955,2.2,55.4,816.0,247951,315.2,10.0,102.0,142.7,665,0,232971,209685,0,0,0,0,0,0,0,0,0,0,0,1,96.0,0,1,341,525.4,15.4,18,24.1,0,512.0,,2759,0,11.7,25.4
65,young,4562,21,8,1270,0,26,1,0,65,1422,341,1662,838230,28268.0,27626,2.1,57.5,816.0,252294,320.2,10.2,103.8,144.6,665,0,237290,213637,0,0,0,0,0,0,0,0,0,0,0,1,92.0,0,0,344,526.9,14.0,18,24.1,0,512.0,,2792,0,11.9,25.8
66,young,5452,38,8,1153,0,158,1,0,71,2092,344,1853,851231,28796.9,61036,4.9,62.4,816.0,256642,325.0,10.3,105.5,146.6,665,0,241637,217589,0,0,0,0,0,0,0,0,0,0,0,0,88.0,0,0,346,507.3,13.1,18,24.1,0,512.0,,2840,0,12.1,26.3
67,young,4624,23,10,987,0,20,2,0,93,1390,345,2026,864488,29306.1,28280,2.1,64.5,816.0,261053,330.0,10.5,107.5,148.2,665,0,245869,221600,0,0,0,0,0,0,0,0,0,0,0,0,66.0,0,0,357,525.5,11.9,18,24.1,0,512.5,,2877,0,12.3,26.7
68,young,5449,21,8,1821,0,18,2,0,89,1550,357,1878,878889,29851.3,34156,2.5,67.0,816.0,265465,335.2,10.6,109.0,150.6,665,0,250266,225352,0,0,0,0,0,0,0,0,0,0,0,0,54.0,0,0,363,525.8,17.1,18,24.1,0,515.0,,2917,0,12.5,27.2
69,full-cycle,11031,29,1610,0,0,0,2,0,195,1002,166,216,891116,30381.0,160842,19.1,19.1,816.0,270037,339.9,10.8,110.6,152.4,682,0,254759,229324,1639,5598,2275,138231,14,976,59,0,0,0,1445,0,288.0,2,13,231,452.2,3.7,18,28.7,0,512.0,starved,3000,0,12.7,27.6
